"word" "instances" "U.S" "Eng" "Eur" "Row"
"1988" "mam.selle" "3" -1.79992111508419e-05 -1.15020222947333e-05 0 -1.13769655678909e-05
"1989" "ashes" "2" -1.41369927818075e-05 6.66825508660797e-06 9.59379098867118e-06 0
"1990" "limbo" "1" 7.45540388587646e-06 -3.55404075546691e-06 -1.44416061002363e-05 0
"1991" "woogie" "2" 1.22465008995907e-05 0 0 0
"1992" "bugle" "1" 1.86548222720177e-05 0 0 0
"1993" "lockdown" "1" 3.43929598054452e-06 -1.39647789191012e-05 -5.39112482631107e-06 0
"1994" "which" "1" 8.75840843037469e-06 9.77454212204729e-06 -1.51165649329309e-05 -1.15247177938156e-05
"1995" "billy" "3" -2.38979556027069e-05 3.08043565610769e-05 -1.40051503762011e-05 0
"1996" "lead" "1" -2.56017200357515e-05 9.20521170418115e-07 -1.98093853693096e-06 0
"1997" "hitch" "1" -3.72004503061635e-08 5.347166134649e-07 3.12918459592458e-06 0
"1998" "hiker" "1" -3.71997912612302e-08 5.3470714040014e-07 3.1291291591426e-06 0
"1999" "moviestar" "1" -2.56003593760157e-05 -1.38472493797268e-05 3.06537290443862e-05 0
"2000" "saved" "3" -1.99949808019539e-05 -1.27163217042851e-05 1.17706244281844e-05 0
"2001" "toe" "2" -8.40153129676554e-06 0 0 -1.00602435613233e-05
"2002" "operator" "1" -4.68946474389554e-06 -8.8852217877205e-06 -5.57797499317768e-06 4.13625713239779e-06
"2003" "number" "4" -2.5595371527471e-05 1.13747771099394e-05 -3.55368065898519e-06 0
"2004" "chasing" "2" -1.46083559849533e-05 -9.80451023313813e-06 -3.30774577428007e-06 0
"2005" "lazy" "3" -2.28384762862149e-05 1.04941823929012e-05 2.14909986842559e-06 0
"2006" "pina" "1" 1.26965586446076e-05 4.88503443139151e-06 -1.48023647173126e-05 0
"2007" "colada" "1" 1.26963337874634e-05 4.88494791701213e-06 -1.4802102566162e-05 0
"2008" "there.ll" "2" -2.3573573219327e-05 8.80204452333696e-06 0 0
"2009" "sad" "6" -1.06905460487527e-05 -8.46251144153868e-06 -1.7281493073264e-05 0
"2010" "son" "6" -9.5484254619595e-06 -7.61832248323431e-06 0 -2.6381683221401e-05
"2011" "movin" "1" 0 -3.02553964200822e-06 -6.39679983689404e-06 4.45532657511227e-06
"2012" "temple" "1" -8.89468327801412e-06 -1.72616088199139e-05 -1.84571574754712e-06 3.34152080620213e-05
"2013" "heal" "1" -2.09070843853796e-05 -9.78527244989445e-06 2.51361967229008e-05 5.19915342011826e-06
"2014" "write" "2" 1.18322886334662e-05 -8.25187204136473e-06 -1.67238274193083e-05 -1.08422723468418e-05
"2015" "sins" "1" 3.69978814029283e-06 -1.44439178338851e-05 -1.39924211000547e-05 -1.07825598620583e-05
"2016" "tragedies" "1" 3.69972274528187e-06 -1.44436625327356e-05 -1.39921737792632e-05 -1.07823692766535e-05
"2017" "turks" "1" -1.63388364902533e-06 1.03177313571607e-05 -5.79888395783675e-06 0
"2018" "shiny" "1" -8.22384399496513e-06 -1.36261231014549e-05 9.77753601872558e-06 4.06767415953374e-06
"2019" "leroy" "1" 2.3348431085888e-05 -9.85791475087502e-07 -1.73887261087876e-05 0
"2020" "ok" "1" -6.64224138287563e-06 -1.02732009248342e-05 -1.21354279212269e-05 0
"2021" "blame" "3" -1.1525616973661e-05 -9.22717676373555e-06 -1.54794740598224e-05 -9.78939182454222e-06
"2022" "talking" "1" -6.23617246883971e-06 -8.90301013723752e-07 -3.65660801939587e-06 -1.13052586190768e-05
"2023" "desafinado" "1" 1.06398812218216e-05 -1.37391182841545e-05 -1.27509991453174e-05 0
"2024" "slightly" "1" 1.06396933774443e-05 -1.37388757235408e-05 -1.2750774029694e-05 0
"2025" "congratulations" "1" -2.2716573130542e-05 1.04608340033258e-05 1.29310910879326e-05 0
"2026" "voice" "2" -1.40673922103959e-05 -1.74542672750402e-05 -1.58189942293084e-06 0
"2027" "separate" "1" -3.65898342676588e-07 1.72044788662012e-05 -1.25824556985492e-05 0
"2028" "lives" "1" -3.65891883405264e-07 1.72041751523441e-05 -1.25822335781245e-05 0
"2029" "starshine" "1" 2.58799881892718e-06 1.74938617620962e-05 -1.23574343423124e-05 -1.10658855028839e-05
"2030" "larger" "1" -1.33046499995094e-05 -1.32920844857297e-05 8.24226718876487e-06 -1.14520702407848e-05
"2031" "lula" "1" 1.46057913982824e-05 -1.77764254278212e-05 -1.74690095546555e-05 0
"2032" "wabash" "1" 9.40499981295515e-06 0 0 -2.63416340650395e-05
"2033" "cannonball" "1" 9.404833799402e-06 0 0 -2.63411690923277e-05
"2034" "intergalactic" "1" -1.05528404563058e-05 -1.68516430133913e-05 -4.27228081587739e-06 1.90111705382013e-05
"2035" "ooh" "1" -1.4771781178653e-05 1.65209377615684e-06 -1.05758433799595e-05 3.8243985946688e-06
"2036" "aah" "2" 0 2.26089359683218e-05 -6.86441228480564e-06 0
"2037" "charlie" "1" 9.27302793619033e-07 -6.9585115937965e-06 -1.44005856566871e-05 0
"2038" "bangs" "1" -1.74226908469472e-05 -9.00815482554007e-06 3.4807017877156e-06 1.79393705593743e-05
"2039" "came" "6" -2.35952965094494e-05 7.09928773540923e-06 -1.69296438690131e-05 0
"2040" "everyday" "4" -9.5528151098929e-06 -1.14537157901867e-05 -1.73570281501104e-05 -1.11212068948041e-05
"2041" "paso" "1" 8.49794731999246e-06 1.05167698484505e-06 0 0
"2042" "hindu" "1" -2.26943931681089e-05 2.02913586657753e-06 -4.88723989174747e-06 1.40138510691676e-05
"2043" "fergalicious" "1" -1.74001040371213e-07 -1.80189455179635e-05 -1.05400189957602e-05 4.68482636783756e-06
"2044" "watchtower" "1" 2.38027143359457e-05 -9.43462754325317e-08 -1.08092066836019e-05 0
"2045" "pill" "1" 1.26109721733811e-06 -1.26584270496046e-05 -1.61503595477146e-05 0
"2046" "shattered" "1" -8.28039438714829e-06 -1.68439127655332e-05 3.89165327386191e-06 3.85248501487507e-06
"2047" "ch" "1" 4.15808949967334e-07 0 0 -8.76507673895446e-06
"2048" "spanish" "3" -1.45988676600325e-05 -8.70478550601704e-06 -5.58494047611057e-06 0
"2049" "harlem" "4" -1.70137607173428e-05 -1.9394592287147e-06 5.38814739145104e-07 0
"2050" "pinetop.s" "1" 1.21406587079663e-05 0 0 0
"2051" "pied" "1" 6.53440177286188e-06 1.08446650727528e-05 -1.02691489539597e-05 0
"2052" "piper" "1" 6.53428699126071e-06 1.08444745781881e-05 -1.02689685687614e-05 0
"2053" "dead" "4" -2.36750771480036e-05 -1.78088467935178e-05 -1.11661215363379e-05 3.38817541273911e-05
"2054" "roboto" "1" -2.10893550535358e-06 6.40815706546752e-06 -6.33536448907496e-06 0
"2055" "rampage" "1" -2.25182774621561e-05 2.57665417608475e-06 1.29378994531045e-05 0
"2056" "stripes" "1" 5.60654441543584e-06 0 0 -1.04480480223701e-05
"2057" "s" "3" -2.27054399873521e-05 -1.72685511667197e-05 -6.59659608046851e-06 2.27890119564834e-05
"2058" "m" "1" -2.20258718439632e-05 -1.67517077467322e-05 -6.39916160865968e-06 2.2106942524948e-05
"2059" "rocks" "1" -7.62155196291444e-06 -9.04336809388648e-06 -8.99119100207727e-06 0
"2060" "pure" "3" -3.39666753968165e-06 -1.67690619430808e-05 0 -5.39949073250528e-06
"2061" "shores" "1" -2.10094412446076e-05 8.46868194435961e-06 3.3500636400073e-06 -6.3070404115919e-06
"2062" "dub" "1" -2.10040267724358e-05 -2.79577121500761e-06 1.0185251467649e-05 -1.05975191053175e-05
"2063" "spill" "1" 1.8019147548405e-05 -5.57275502718323e-06 -1.36490805829633e-05 -1.0267306637664e-05
"2064" "u.s.a" "1" -2.15191877840214e-05 -1.05393447106487e-05 1.07698579132079e-05 0
"2065" "ron" "4" -2.18934169877252e-05 -3.64312644396025e-06 -1.1910513340545e-05 -1.0483565381477e-05
"2066" "walked" "2" 5.0551960335178e-06 2.05235053718265e-06 -1.60609618927959e-05 0
"2067" "wheels" "3" -4.40879522868317e-06 -9.33790804889202e-06 -1.35826355588225e-05 0
"2068" "bulletproof" "1" 1.52186019010173e-06 -7.34794118365888e-06 -6.66732086244032e-06 0
"2069" "thanks" "1" 1.1476942768345e-05 0 0 0
"2070" "clint" "1" -1.57878314571411e-05 -1.05974173869203e-05 1.09278536548329e-05 -1.05096858630289e-05
"2071" "eastwood" "1" -1.57875736924191e-05 -1.0597244365036e-05 1.09276752379828e-05 -1.05095142735195e-05
"2072" "janie.s" "1" -7.29750523668745e-06 -4.02924147871352e-06 -1.11910472748199e-05 3.51000174047051e-06
"2073" "gun" "2" -1.83102549275363e-05 -1.52740153649955e-05 6.2594219207081e-06 0
"2074" "untouched" "1" -6.71914275330708e-06 -3.28050304208094e-06 -1.14355816368343e-05 -1.056345818779e-05
"2075" "cupid.s" "1" -2.17806273727806e-06 -1.15502399633174e-05 -9.8683304641631e-06 -9.161488615953e-06
"2076" "chokehold" "1" -2.17802718113367e-06 -1.15500514095201e-05 -9.8681693669748e-06 -9.16133905772103e-06
"2077" "stutter" "1" -4.95012295638307e-06 -1.5940317172185e-05 -9.29029010951197e-06 3.5919993133182e-06
"2078" "radar" "1" -1.67624396687599e-06 -2.8624541251501e-06 1.26342960999457e-06 0
"2079" "X48" "1" 0 0 0 0
"2080" "crash" "1" -2.06649496509907e-05 4.22819427032801e-06 7.30093308823162e-06 0
"2081" "happiness" "3" -1.41927808686256e-05 -7.47685675549459e-06 0 -1.05895618410822e-05
"2082" "doctor" "5" -1.83615088650045e-05 2.20732913599456e-06 -8.65437885532504e-06 0
"2083" "showers" "1" 4.49552802836946e-06 0 0 -7.8403582398561e-06
"2084" "startin" "1" -8.29745443003597e-07 -2.02011966612756e-06 -2.14950440723804e-06 0
"2085" "tells" "1" 9.76968133375479e-06 0 0 -1.0505397805539e-05
"2086" "electrical" "1" -2.09743547071321e-05 -6.22855203725846e-06 9.4472113603054e-06 -6.96054581857602e-06
"2087" "joanna" "1" -4.9284837022494e-06 -6.90803383885859e-06 -8.34776548637422e-06 4.19551205275199e-06
"2088" "answer" "3" -1.0754404285471e-05 -1.05922291868875e-05 0 -1.04770642638737e-05
"2089" "above" "1" -2.08358574092108e-05 2.58599167289569e-05 0 0
"2090" "staring" "1" -1.56124071007022e-05 -5.39879334595597e-06 3.49377350417141e-06 -1.03393450567222e-05
"2091" "small" "2" 3.15213358270489e-06 -9.21367381746501e-06 0 0
"2092" "nite" "2" 7.99453030446507e-06 0 -1.40677408950298e-05 0
"2093" "desert" "1" -1.12591896615102e-05 -1.64062520057507e-05 4.94256703110036e-06 4.38692519697779e-06
"2094" "valleri" "1" 1.13373795932181e-05 1.14318726876249e-05 -9.42523003371649e-06 0
"2095" "saxobeat" "1" -1.6511471770808e-05 -1.15625321400096e-05 -2.98291923344099e-06 0
"2096" "streak" "1" 9.50342420053504e-06 2.87345380257886e-05 0 0
"2097" "vienna" "2" -1.65714434674948e-05 -1.25155967882151e-05 5.04028210782151e-06 0
"2098" "heat" "4" 8.52487602283553e-06 -9.28620762877355e-06 0 0
"2099" "casbah" "1" 9.21350787905762e-06 -1.59919781436525e-05 -5.925741215947e-06 0
"2100" "criminal" "2" -1.24114684713333e-05 -1.60413129205558e-05 1.00920557154837e-05 -7.83639335991229e-06
"2101" "everything.s" "1" -2.19418157765856e-05 -1.55733998603275e-05 1.0061541152162e-05 3.0312948552188e-05
"2102" "bunch" "2" -1.00255163308482e-05 -1.05875641483418e-05 0 0
"2103" "jet" "3" -3.91295349072326e-06 -6.26228166477575e-06 -1.15120958634065e-05 0
"2104" "obsession" "2" -1.06522355831303e-05 -7.60796217671521e-06 -7.08267608030081e-06 0
"2105" "millennium" "1" -1.83635221169254e-05 6.79787893797943e-06 -3.34396493050759e-06 -9.72964555606163e-06
"2106" "godiva" "1" -7.66456877829807e-06 4.0269329373472e-05 -1.60609642103115e-05 0
"2107" "jungle" "1" -6.67142088061031e-07 -1.35329316448243e-05 -1.54307072073709e-05 2.84724631741665e-06
"2108" "trippin" "1" 0 -1.37009355603157e-05 2.81365761859513e-05 -1.01136000205297e-05
"2109" "calcutta" "1" 2.47700602155047e-06 -7.22728495727273e-06 -1.61318521573179e-05 -9.26220998691042e-06
"2110" "scared" "1" 9.74732280012509e-06 8.79726324771132e-06 0 0
"2111" "nutbush" "1" -1.54910948399962e-05 -8.31734066718099e-06 9.76468579319805e-06 0
"2112" "limits" "1" -1.54908422128788e-05 -8.31720502887917e-06 9.76452655174675e-06 0
"2113" "pray" "2" -1.55439976489871e-05 -5.91140882212216e-06 -8.24976324288156e-06 -1.03309157847047e-05
"2114" "misbehavin" "1" 1.01603283852717e-05 0 0 0
"2115" "cries" "1" -1.14276327999795e-06 -1.05829032171475e-05 0 -1.01658659494731e-05
"2116" "shining" "2" 3.59999512831055e-06 -1.66742395400862e-05 0 -1.02753395102497e-05
"2117" "looks" "2" -6.47744338521967e-06 0 -1.61042282037849e-05 0
"2118" "basket" "1" -8.60816803054628e-06 -1.52969457324822e-05 -2.62238166394623e-06 1.27830963248601e-05
"2119" "case" "3" -1.08194507716095e-05 8.53252768940619e-06 -1.16120504231993e-05 0
"2120" "sandstorm" "1" -1.05409180440044e-05 -2.2794234123662e-06 5.81312829844197e-06 0
"2121" "luv" "2" -2.10216143088625e-05 6.31501387020834e-06 -4.57534962804216e-06 0
"2122" "X96" "1" 0 0 0 0
"2123" "epic" "1" -5.55047646494471e-06 -3.68677162466357e-06 -1.1358660224904e-05 -1.05481323567599e-05
"2124" "sundown" "1" 9.28757017369761e-06 1.49338011374351e-05 -1.59397305644546e-05 0
"2125" "taut" "1" -1.54286100670798e-05 1.12842458120325e-05 0 0
"2126" "taw" "1" -1.5428358569695e-05 1.12840618707507e-05 0 0
"2127" "puddy" "1" -1.54281070805092e-05 1.12838779354656e-05 0 0
"2128" "tat" "1" 1.09711718350892e-05 -7.46576711236211e-06 0 0
"2129" "yester" "2" -2.41654467610445e-07 0 -1.60298141855349e-05 -8.76166303969661e-06
"2130" "rebel" "4" -6.97534139468879e-06 -8.97116212515063e-06 -8.87468429139259e-06 0
"2131" "becomes" "3" -1.5175445213095e-05 -1.05768673735736e-05 0 -1.05716154785181e-05
"2132" "invisible" "2" -1.89791045848389e-05 -1.65651273072916e-05 -3.8798956877845e-06 2.84474095964415e-06
"2133" "strangelove" "1" -1.14414322916859e-05 -6.66078803452324e-06 4.16330882764444e-06 -1.04887932171874e-05
"2134" "linda" "1" 7.39679613780253e-06 0 0 -1.04337528830312e-05
"2135" "soak" "1" -1.00246883801414e-05 -1.64086961560006e-05 -1.18359000107324e-05 3.18974896686792e-05
"2136" "frankenstein" "1" 1.4574404312628e-05 9.46188180039291e-07 -1.49148661210201e-05 0
"2137" "loneliness" "1" -4.39447022320536e-06 -1.61778492615456e-05 -1.37500642106646e-05 1.70001291908279e-05
"2138" "lied" "2" -2.35292645462865e-05 8.0980358462472e-06 0 0
"2139" "fooled" "2" 3.57718250827686e-06 -7.28234466126521e-06 -1.36135001975928e-05 0
"2140" "teardrops" "3" 5.33709644650677e-06 -1.62320198038927e-05 0 0
"2141" "planes" "1" 6.58108269716553e-06 -8.9995039684402e-06 -1.60316055060779e-05 0
"2142" "blind" "2" -6.68952293561728e-06 -1.24341986910262e-05 -1.35436802948362e-05 -1.05681712263219e-05
"2143" "brandy" "1" 1.38729564449884e-05 2.17193408135513e-06 -1.35246199730677e-05 0
"2144" "george" "1" 1.75289900856953e-05 0 0 0
"2145" "dragonette" "1" 1.75287045507534e-05 0 0 0
"2146" "breakaway" "1" -4.17074962460957e-06 -1.65156305402315e-05 -7.23180758084729e-06 3.7761978852803e-06
"2147" "sussudio" "1" 4.15854173725622e-07 -1.22776152888147e-05 2.85819476747027e-06 0
"2148" "union" "1" 3.81896971160698e-06 6.60845402696687e-06 -1.03133274986641e-05 0
"2149" "snake" "1" -1.72812496718851e-06 5.87399282659909e-06 0 0
"2150" "arrows" "1" -1.33932308174162e-05 3.39863468884669e-05 -5.01210980796783e-06 0
"2151" "cruising" "2" 5.16867576063263e-06 0 0 -1.03741503384456e-05
"2152" "preacher" "1" 1.69747281349503e-05 4.77231301559104e-06 -1.00938219017072e-05 0
"2153" "getcha" "1" -2.1871402655334e-05 -5.90457326526851e-06 9.81568662971883e-06 -9.98991410156561e-06
"2154" "fat" "3" -6.00999368175014e-06 -7.17948149022351e-06 -1.09290730028436e-05 0
"2155" "faraway" "1" -1.37449407008253e-05 3.35976061555116e-07 -5.24106679009592e-06 -1.00711938880202e-05
"2156" "tumbling" "2" 4.08597414815836e-06 0 0 0
"2157" "dice" "1" 1.21188395677955e-05 -4.75904307784289e-06 -8.92076884292156e-06 0
"2158" "medicine" "1" -6.3178749478916e-06 -1.64231591741493e-05 -4.61548171302889e-06 2.84279539418674e-06
"2159" "lawyer" "1" 9.39876166785272e-06 0 0 -1.0399370683374e-05
"2160" "indian" "4" 3.51436828743258e-06 1.21673196394885e-05 0 0
"2161" "chief" "1" 9.39814953019036e-06 0 0 -1.03986933764388e-05
"2162" "candida" "1" 6.52183707900845e-06 -2.44455073598313e-06 -1.10212695764162e-05 -8.12314836127699e-06
"2163" "nowhere" "3" -1.1123792792858e-05 0 -1.60859695111989e-05 -1.03706033316546e-05
"2164" "naughty" "2" -4.18886202681756e-06 -6.41879700891085e-06 -1.55280993674249e-05 0
"2165" "trees" "2" -9.98082243348152e-06 -1.64756595963845e-05 -1.61301107486269e-05 -1.0506983190869e-05
"2166" "precious" "2" 1.11149867177193e-05 -7.24555711216934e-06 0 -1.01503091592011e-05
"2167" "peace" "2" 4.86805810423668e-06 -8.20929436136296e-06 -6.57602256954148e-06 0
"2168" "something.s" "1" -2.35241251802562e-05 3.42673869094284e-06 2.81262380047393e-05 0
"2169" "gotten" "1" -2.35237422382868e-05 3.42668290812189e-06 2.81257801463964e-05 0
"2170" "vincent" "1" -7.23557502455669e-06 1.50434910786646e-05 -5.60425349768877e-06 0
"2171" "starry" "2" -7.23545724269993e-06 1.50432461982916e-05 -5.60416227074683e-06 0
"2172" "evacuate" "1" -6.72999494024379e-06 -7.10792065510745e-06 3.87288568351922e-06 0
"2173" "dancefloor" "2" -2.35167744347077e-05 -3.30198377618117e-06 7.182244615487e-06 -8.58667259894147e-06
"2174" "adorable" "1" 1.04720615185387e-06 -1.05649882823441e-05 0 0
"2175" "alphabet" "2" -1.52539155591688e-05 -6.76534287717652e-06 1.59105742832427e-06 0
"2176" "bills" "3" -2.67687041137144e-06 -1.57441231788929e-05 -9.28550967872846e-06 -1.0422204921703e-05
"2177" "willpower" "1" 1.05364268836156e-05 1.34805777378407e-05 -1.13333828173103e-05 0
"2178" "tired" "5" 2.41121651237796e-06 -7.15627219009605e-06 -1.38395803798344e-05 0
"2179" "toein" "1" -1.23158589524708e-06 7.72198624197516e-06 -7.97821100304183e-06 0
"2180" "line" "5" -3.90346700265613e-06 -6.24709951133928e-06 -1.14841861628964e-05 0
"2181" "ready" "6" -2.1813273510588e-05 -7.17258993555137e-06 -1.34700448743484e-05 1.87828821320958e-05
"2182" "thurr" "1" -1.04033147235591e-05 -3.82240672891784e-06 -1.18403783080334e-05 -1.05545883426646e-05
"2183" "shoo" "2" 8.1118774599366e-06 -1.14288632976105e-05 -1.58917482169854e-05 0
"2184" "stung" "1" -1.31999170682667e-05 1.11987868607502e-05 -1.42622278280591e-05 0
"2185" "lovegame" "1" -1.81683361935166e-06 -6.34500763083373e-06 -6.34534174077919e-06 0
"2186" "runnin" "1" -1.07796643693142e-05 -1.22848972896638e-05 -3.04518443325999e-06 0
"2187" "ramona" "1" -2.09087857814042e-05 -1.55283117001619e-05 2.9819733960255e-06 0
"2188" "lovesick" "2" -2.08626616123359e-05 1.81810723026123e-05 -1.21418359707709e-05 0
"2189" "straighten" "1" 1.4644028261192e-05 0 0 0
"2190" "seemann" "1" -1.20612772880554e-05 -1.05565685958216e-05 -4.12462939881565e-06 0
"2191" "deine" "1" -1.20610811250705e-05 -1.05563969052157e-05 -4.12456231640016e-06 0
"2192" "heimat" "1" -1.20608849684662e-05 -1.05562252201944e-05 -4.12449523616667e-06 0
"2193" "ist" "1" -8.77665685590827e-06 -7.0025579106607e-06 0 -2.42493363788581e-05
"2194" "das" "1" -1.19241875581108e-05 -4.30816157135269e-06 -1.8882844594296e-06 0
"2195" "meer" "1" -1.20501061723065e-05 -1.05467911363637e-05 -4.12080918049755e-06 0
"2196" "trouble" "2" -1.65739408032512e-05 -1.58657256252837e-05 -1.42962254116463e-06 -9.96637824960566e-06
"2197" "galvanize" "1" -1.74816068205125e-05 -1.46861080206487e-05 -6.89232840477406e-07 3.06851870778972e-05
"2198" "famous" "2" -1.64218153280482e-05 -1.5976677498302e-05 -9.63344875446387e-06 5.73609092478341e-06
"2199" "hooked" "3" -1.08124480137234e-05 -9.85613920571546e-06 -4.77025642351479e-06 0
"2200" "bomb" "2" -1.66877874974151e-05 -1.17860252460438e-05 -3.1091635283745e-06 0
"2201" "hangover" "1" 1.44909646570604e-05 -7.63378545988795e-06 -1.09026180945921e-05 0
"2202" "patches" "1" 1.2796164469681e-05 -3.50029933134117e-06 -1.39874765235113e-05 -1.05391566552443e-05
"2203" "dip" "1" -6.95324565609713e-06 0 -1.6079707232764e-05 0
"2204" "bread" "1" 1.28054190496926e-05 3.83523826569245e-06 -1.37949396537768e-05 0
"2205" "butter" "1" -1.4783021405222e-05 -3.51202718000984e-06 0 -1.05644494355406e-05
"2206" "pony" "3" -1.13990393438318e-05 -1.29430569799681e-05 -1.35745841613476e-05 -1.05639346908019e-05
"2207" "simply" "1" -8.39380016287567e-06 1.47608559877423e-05 -1.57419677689291e-05 0
"2208" "irresistible" "2" -1.2628701027264e-05 -1.61811415139952e-05 -6.16223486748181e-06 -9.79778057438815e-06
"2209" "teardrop" "1" 5.32002203681562e-06 -1.61800904151278e-05 0 0
"2210" "falls" "1" 9.49915490562775e-06 -5.45911761668032e-07 -1.31932248794949e-05 0
"2211" "jeopardy" "1" -3.2000343106197e-06 -8.37500999840759e-06 3.11610786393547e-06 0
"2212" "runs" "1" 9.08610519299748e-07 -1.64830172804319e-05 -1.58934103562471e-05 -1.04800255840333e-05
"2213" "dry" "3" -1.31857792118493e-05 -1.32004400459293e-05 -1.60275878007322e-05 -7.41738395862678e-06
